Date,Close,High,Low,Open,Volume,Daily Return
2021-02-04,63.15999984741211,63.16999816894531,60.840999603271484,62.33000183105469,16945000,0.05074029622510601
2021-02-05,63.869998931884766,64.51000213623047,62.40999984741211,63.900001525878906,16612200,0.011241277488726054
2021-02-08,61.970001220703125,64.77999877929688,60.58000183105469,64.72000122070312,19914900,-0.02974789013552237
2021-02-09,62.130001068115234,63.689998626708984,61.709999084472656,62.36199951171875,11989800,0.0025818919519184913
2021-02-10,62.709999084472656,63.81999969482422,61.02000045776367,62.84000015258789,10321400,0.009335232679644534
2021-02-11,59.189998626708984,62.54800033569336,58.63999938964844,62.2400016784668,14623200,-0.05613140662021221
2021-02-12,61.06999969482422,61.16999816894531,59.20000076293945,59.2599983215332,7631800,0.031762140762525704
2021-02-16,60.5,61.72999954223633,59.939998626708984,61.54999923706055,6184300,-0.00933354671152109
2021-02-17,58.86000061035156,60.029998779296875,57.6349983215332,59.95000076293945,9093700,-0.027107427928073302
2021-02-18,58.279998779296875,58.86000061035156,56.51599884033203,57.86000061035156,7262300,-0.00985392159429721
2021-02-19,60.90999984741211,61.82600021362305,59.48500061035156,60.38999938964844,11456200,0.04512699250518004
2021-02-22,60.369998931884766,63.25,60.17399978637695,61.54999923706055,10018200,-0.00886555437333969
2021-02-23,60.27000045776367,60.439998626708984,52.66999816894531,57.22999954223633,17481100,-0.0016564266339299527
2021-02-24,60.279998779296875,60.83000183105469,58.2400016784668,60.51499938964844,7356800,0.00016589217616158614
2021-02-25,57.810001373291016,61.630001068115234,57.209999084472656,60.38999938964844,14776100,-0.04097540570711122
2021-02-26,61.529998779296875,62.66999816894531,58.27000045776367,60.0,25952800,0.06434868219402157
2021-03-01,68.72000122070312,68.9000015258789,63.25,63.47999954223633,35903400,0.11685360936209688
2021-03-02,68.58000183105469,70.37999725341797,66.88999938964844,68.01000213623047,21970200,-0.0020372437014197775
2021-03-03,65.75,72.16000366210938,64.89099884033203,71.83000183105469,26339600,-0.041265700721710874
2021-03-04,61.90999984741211,68.11000061035156,60.2599983215332,67.16999816894531,28215100,-0.058403044145823424
2021-03-05,59.52000045776367,62.5,54.349998474121094,62.060001373291016,25860300,-0.038604416015813325
2021-03-08,60.5,62.310001373291016,59.599998474121094,60.849998474121094,14860500,0.01646504594588749
2021-03-09,62.20000076293945,64.83000183105469,61.95000076293945,64.0,17112200,0.028099186164288525
2021-03-10,69.29000091552734,70.5999984741211,63.790000915527344,64.52999877929688,36251400,0.11398713931869131
2021-03-11,71.61000061035156,72.01000213623047,68.2300033569336,69.5199966430664,17064700,0.03348246015543532
2021-03-12,71.75,74.08999633789062,69.08000183105469,69.43499755859375,18728900,0.001955025673162858
2021-03-15,67.75,73.33000183105469,67.0999984741211,68.97000122070312,23326900,-0.05574912891986061
2021-03-16,67.13999938964844,70.36000061035156,66.01100158691406,70.04000091552734,15197300,-0.009003699045779467
2021-03-17,70.6500015258789,70.77999877929688,65.19000244140625,65.75,12790500,0.05227885266814036
2021-03-18,67.61000061035156,71.80999755859375,67.0999984741211,69.30000305175781,15131900,-0.043029028306726946
2021-03-19,71.9800033569336,72.83000183105469,67.91999816894531,68.04199981689453,23723600,0.06463544900357476
2021-03-22,71.72000122070312,74.37999725341797,69.6500015258789,73.19000244140625,20582900,-0.0036121439858952664
2021-03-23,69.75,73.1500015258789,69.08999633789062,71.58999633789062,12610400,-0.027467947395048986
2021-03-24,66.62999725341797,70.63999938964844,66.2239990234375,70.06999969482422,13423100,-0.04473122217321912
2021-03-25,65.86000061035156,66.3499984741211,62.52000045776367,63.775001525878906,18336900,-0.011556306090450996
2021-03-26,63.599998474121094,66.80000305175781,60.77000045776367,66.02999877929688,16265600,-0.03431524620841342
2021-03-29,58.20000076293945,64.72000122070312,58.099998474121094,63.75,22224100,-0.08490562642668786
2021-03-30,61.0,61.5,57.900001525878906,59.20500183105469,15084700,0.04810995189614364
2021-03-31,61.33000183105469,62.439998626708984,60.63199996948242,61.86000061035156,10469700,0.005409866082863646
2021-04-01,62.880001068115234,63.279998779296875,61.34000015258789,62.0,10294900,0.025273099474712568
2021-04-05,62.630001068115234,64.1500015258789,62.27399826049805,64.0199966430664,10105700,-0.003975826904474511
2021-04-06,63.79999923706055,64.55000305175781,62.10499954223633,62.220001220703125,10550400,0.01868111366743941
2021-04-07,62.09000015258789,64.5999984741211,61.83000183105469,64.3499984741211,11754500,-0.026802493807544403
2021-04-08,61.11000061035156,63.08000183105469,60.40999984741211,62.29999923706055,10833100,-0.0157835326111766
2021-04-09,62.310001373291016,63.59000015258789,60.810001373291016,60.880001068115234,12413100,0.019636732956212377
2021-04-12,58.029998779296875,61.88600158691406,57.13999938964844,61.35499954223633,23952600,-0.06868885411112746
2021-04-13,59.2400016784668,59.4900016784668,56.81999969482422,58.22999954223633,13399400,0.020851334217184325
2021-04-14,58.880001068115234,60.82899856567383,58.79999923706055,59.900001525878906,10299500,-0.006076985147730363
2021-04-15,57.47999954223633,59.665000915527344,56.7599983215332,59.665000915527344,11994300,-0.02377719939677514
2021-04-16,57.97999954223633,59.979000091552734,57.83000183105469,59.51499938964844,15202800,0.00869867787024936
2021-04-19,56.68000030517578,58.77000045776367,55.63999938964844,57.02000045776367,15947400,-0.022421511682033435
2021-04-20,55.709999084472656,57.04999923706055,53.7599983215332,56.0,11987700,-0.017113641769238797
2021-04-21,58.779998779296875,58.83000183105469,54.88999938964844,55.4900016784668,12019600,0.05510679851509592
2021-04-22,57.16999816894531,59.66899871826172,56.5099983215332,59.27000045776367,12904200,-0.02739027975139441
2021-04-23,58.119998931884766,58.45000076293945,57.2400016784668,57.25,10252500,0.016617120751553527
2021-04-26,59.22999954223633,59.45899963378906,57.560001373291016,58.150001525878906,8011200,0.019098427920696492
2021-04-27,59.130001068115234,62.27000045776367,58.880001068115234,60.84000015258789,13370400,-0.001688307865843952
2021-04-28,59.689998626708984,59.88999938964844,58.25,58.720001220703125,7501900,0.009470616412617039
2021-04-29,57.459999084472656,59.9900016784668,56.220001220703125,59.81999969482422,15592800,-0.03735968493117858
2021-04-30,56.65999984741211,58.04999923706055,56.11000061035156,56.790000915527344,10668300,-0.013922715798941443
2021-05-03,57.08000183105469,58.31999969482422,56.529998779296875,57.83000183105469,15797700,0.007412671810336446
2021-05-04,56.130001068115234,56.34000015258789,53.10300064086914,56.27000045776367,17944200,-0.016643320470648648
2021-05-05,56.18000030517578,57.61000061035156,55.83399963378906,56.047000885009766,11503500,0.0008907756299501024
2021-05-06,51.88999938964844,55.81999969482422,50.25,55.689998626708984,27353900,-0.07636171043473827
2021-05-07,48.41999816894531,53.5099983215332,48.15999984741211,53.45000076293945,46018800,-0.06687225402811159
2021-05-10,45.34000015258789,47.58000183105469,44.459999084472656,47.560001373291016,42216000,-0.06361003991802738
2021-05-11,44.0099983215332,45.61000061035156,42.220001220703125,42.65999984741211,29470600,-0.029333961768387318
2021-05-12,42.11000061035156,44.790000915527344,41.43600082397461,43.79999923706055,27985800,-0.043171956001916256
2021-05-13,40.9900016784668,43.95000076293945,39.93000030517578,42.9900016784668,23688300,-0.026596982086232623
2021-05-14,44.88999938964844,45.290000915527344,41.439998626708984,41.529998779296875,28429100,0.09514509762097467
2021-05-17,43.5099983215332,43.90999984741211,42.551998138427734,43.720001220703125,17570400,-0.030741837533494354
2021-05-18,44.27000045776367,45.36000061035156,43.54999923706055,43.79499816894531,15122700,0.017467298679585186
2021-05-19,43.439998626708984,43.52000045776367,41.810001373291016,42.332000732421875,17567000,-0.01874862937592603
2021-05-20,44.540000915527344,44.869998931884766,43.380001068115234,43.65599822998047,10758500,0.025322337099293213
2021-05-21,44.630001068115234,46.119998931884766,44.40999984741211,45.14500045776367,15176000,0.002020658974807521
2021-05-24,47.86000061035156,49.2599983215332,44.34000015258789,44.83399963378906,30740800,0.07237283138995743
2021-05-25,48.41999816894531,49.97999954223633,47.279998779296875,49.16999816894531,24980800,0.011700742821817434
2021-05-26,49.459999084472656,49.959999084472656,48.369998931884766,48.650001525878906,13963100,0.02147874751871348
2021-05-27,50.400001525878906,50.61000061035156,48.52000045776367,49.18000030517578,11468800,0.019005306486173268
2021-05-28,49.95000076293945,51.91999816894531,49.777000427246094,50.5099983215332,14662800,-0.008928586295942731
2021-06-01,49.56999969482422,50.380001068115234,48.619998931884766,50.20000076293945,10616000,-0.007607628875096584
2021-06-02,50.970001220703125,51.02000045776367,48.3129997253418,48.779998779296875,13385400,0.028242919800241406
2021-06-03,49.709999084472656,50.75,49.220001220703125,49.810001373291016,8251300,-0.024720465098177713
2021-06-04,50.33000183105469,50.54499816894531,49.779998779296875,49.91999816894531,6462300,0.012472395051314589
2021-06-07,53.5099983215332,53.650001525878906,50.31999969482422,50.40999984741211,14583900,0.06318292022227556
2021-06-08,55.29999923706055,55.61000061035156,52.959999084472656,54.0,14881700,0.03345170943141329
2021-06-09,54.47999954223633,56.0,53.65999984741211,55.689998626708984,11349500,-0.014828204450944682
2021-06-10,53.650001525878906,54.68000030517578,52.779998779296875,54.220001220703125,8555200,-0.015234912322529603
2021-06-11,53.13999938964844,54.68000030517578,53.02000045776367,53.709999084472656,7674700,-0.009506097329456065
2021-06-14,50.619998931884766,53.099998474121094,50.40999984741211,53.08000183105469,16388800,-0.047421913562433415
2021-06-15,48.5099983215332,49.04999923706055,44.650001525878906,44.94900131225586,88027800,-0.041683142135005125
2021-06-16,48.810001373291016,50.130001068115234,47.4900016784668,48.86000061035156,29916400,0.006184355022429422
2021-06-17,49.20000076293945,49.939998626708984,48.029998779296875,48.05400085449219,13294600,0.007990153220152285
2021-06-18,48.060001373291016,49.56999969482422,47.43299865722656,48.95000076293945,12194700,-0.023170718942491453
2021-06-21,49.0,49.25,47.02000045776367,47.849998474121094,8770600,0.019558855594028035
2021-06-22,50.15999984741211,50.2599983215332,48.470001220703125,48.939998626708984,8543200,0.02367346627371658
2021-06-23,50.529998779296875,51.16999816894531,50.06999969482422,50.560001373291016,11443400,0.007376374262566099
2021-06-24,51.060001373291016,51.59000015258789,50.2599983215332,51.215999603271484,11042100,0.010488870112763449
2021-06-25,51.66999816894531,52.31999969482422,50.91999816894531,51.183998107910156,30374500,0.011946666260243877
2021-06-28,52.709999084472656,52.7599983215332,50.88999938964844,51.709999084472656,9044000,0.020127752126618104
2021-06-29,52.029998779296875,52.95000076293945,51.459999084472656,52.900001525878906,7729100,-0.012900783854805531
2021-06-30,52.16999816894531,52.79999923706055,51.29999923706055,51.95000076293945,7633300,0.0026907436658281103
2021-07-01,51.79999923706055,53.38999938964844,51.029998779296875,52.27000045776367,8484300,-0.007092178356736256
2021-07-02,51.279998779296875,52.36000061035156,50.56999969482422,51.91999816894531,6020300,-0.010038619023600925
2021-07-06,51.4900016784668,51.935001373291016,50.77000045776367,51.150001525878906,5945100,0.004095220440112568
2021-07-07,48.75,52.29999923706055,48.61000061035156,51.33000183105469,10149800,-0.05321424721593415
2021-07-08,48.2599983215332,48.7599983215332,46.220001220703125,46.36000061035156,7353300,-0.010051316481370143
2021-07-09,49.09000015258789,50.380001068115234,47.45000076293945,48.29999923706055,10061800,0.01719854662084286
2021-07-12,49.15999984741211,49.59600067138672,48.13999938964844,49.198001861572266,5037000,0.0014259461113594885
2021-07-13,47.72999954223633,49.06999969482422,47.70000076293945,48.880001068115234,6463100,-0.029088696289958582
2021-07-14,44.849998474121094,48.07600021362305,44.52000045776367,48.06999969482422,13782000,-0.06033943213359383
2021-07-15,44.83000183105469,45.66999816894531,43.5099983215332,44.40399932861328,11560400,-0.0004458560478646234
2021-07-16,43.790000915527344,45.060001373291016,43.29999923706055,44.97999954223633,13752200,-0.023198770311156025
2021-07-19,44.65999984741211,45.68000030517578,42.209999084472656,42.56999969482422,13045600,0.01986752486173793
2021-07-20,45.81999969482422,46.119998931884766,43.84000015258789,44.762001037597656,8024800,0.025974022646113593
2021-07-21,48.880001068115234,49.17900085449219,46.58000183105469,46.91999816894531,15419000,0.06678309458034914
2021-07-22,49.2400016784668,49.310001373291016,48.130001068115234,48.900001525878906,6725300,0.007364987775877907
2021-07-23,49.33000183105469,50.0099983215332,48.67499923706055,49.29399871826172,7041700,0.0018277853273764855
2021-07-26,49.220001220703125,49.86000061035156,48.229000091552734,49.18000030517578,6437000,-0.002229892687381052
2021-07-27,48.77000045776367,49.66999816894531,47.400001525878906,48.84000015258789,8103100,-0.009142640223059773
2021-07-28,50.650001525878906,50.900001525878906,48.900001525878906,48.97999954223633,9487700,0.03854830942114451
2021-07-29,49.790000915527344,51.27000045776367,49.63999938964844,50.904998779296875,7788500,-0.01697928103540447
2021-07-30,48.5,50.029998779296875,48.060001373291016,49.36000061035156,7637300,-0.02590883494290208
2021-08-02,49.0,49.87300109863281,48.499000549316406,48.900001525878906,5941800,0.010309278350515427
2021-08-03,48.38999938964844,48.959999084472656,47.470001220703125,48.810001373291016,6279600,-0.012448992047991103
2021-08-04,48.66999816894531,49.189998626708984,47.75,47.9900016784668,5284900,0.005786294334130027
2021-08-05,50.47999954223633,50.720001220703125,48.54999923706055,48.95000076293945,11230600,0.037189263229640224
2021-08-06,51.59000015258789,53.790000915527344,50.15999984741211,52.7859992980957,32429800,0.02198891878798115
2021-08-09,52.36000061035156,52.95000076293945,50.959999084472656,52.5,27050600,0.014925381963292184
2021-08-10,51.97999954223633,53.970001220703125,51.619998931884766,52.459999084472656,19360300,-0.007257468748770535
2021-08-11,52.18000030517578,52.689998626708984,50.72100067138672,52.02000045776367,10967700,0.0038476484167135894
2021-08-12,54.61000061035156,54.720001220703125,51.52199935913086,52.15999984741211,17316300,0.04656957246002058
2021-08-13,53.5,54.680999755859375,53.22999954223633,54.63999938964844,12159900,-0.020325958578018333
2021-08-16,52.459999084472656,53.2400016784668,51.5099983215332,52.80400085449219,8602700,-0.01943926944910923
2021-08-17,51.11000061035156,52.13999938964844,50.720001220703125,51.84000015258789,7781000,-0.025733863852099637
2021-08-18,52.099998474121094,53.09000015258789,51.17100143432617,51.29999923706055,8370000,0.019369944276013573
2021-08-19,51.540000915527344,52.159000396728516,50.970001220703125,51.41999816894531,8027700,-0.010748513915444957
2021-08-20,52.0099983215332,52.369998931884766,51.25,51.45000076293945,5251800,0.009119080280502345
2021-08-23,53.31999969482422,53.900001525878906,52.189998626708984,52.27000045776367,7385600,0.025187491166456022
2021-08-24,56.470001220703125,56.83000183105469,53.470001220703125,54.08000183105469,15978400,0.059077298272840695
2021-08-25,60.11000061035156,60.369998931884766,56.5,56.9900016784668,26183000,0.06445899257947829
2021-08-26,57.86000061035156,60.31999969482422,57.52399826049805,59.689998626708984,15465200,-0.03743137543093833
2021-08-27,60.0099983215332,61.77000045776367,57.79999923706055,58.13999938964844,13053200,0.03715861888181515
2021-08-30,59.25,60.380001068115234,58.650001525878906,60.11000061035156,11664900,-0.01266452829178788
2021-08-31,59.290000915527344,60.400001525878906,58.7599983215332,59.41999816894531,14993900,0.0006751209371702593
2021-09-01,60.209999084472656,61.59000015258789,59.29999923706055,59.380001068115234,11668100,0.015516919459253709
2021-09-02,61.06999969482422,61.68000030517578,59.84000015258789,60.599998474121094,8366100,0.014283351991834614
2021-09-03,61.02000045776367,61.13999938964844,60.040000915527344,61.06999969482422,6936200,-0.0008187201131554245
2021-09-07,63.58000183105469,64.18000030517578,61.23500061035156,61.435001373291016,16929100,0.041953480073520844
2021-09-08,63.38999938964844,64.58000183105469,62.380001068115234,63.749000549316406,13095400,-0.0029883994327513097
2021-09-09,63.66999816894531,64.5,62.81999969482422,63.22999954223633,10012100,0.0044170812745361054
2021-09-10,62.459999084472656,64.48999786376953,62.41999816894531,64.08499908447266,8569000,-0.019004226782950107
2021-09-13,60.459999084472656,62.97999954223633,59.25,62.900001525878906,11673900,-0.03202049358494452
2021-09-14,59.04999923706055,61.33000183105469,58.82099914550781,60.00699996948242,8923600,-0.02332120193124887
2021-09-15,59.84000015258789,60.54999923706055,58.540000915527344,59.11000061035156,7993500,0.013378508479836348
2021-09-16,59.970001220703125,60.18000030517578,59.060001373291016,59.59000015258789,5754300,0.002172477737027778
2021-09-17,60.41999816894531,60.84000015258789,59.1150016784668,60.02399826049805,9419300,0.007503700835124194
2021-09-20,57.0,58.939998626708984,55.9900016784668,57.95000076293945,11255200,-0.05660374499486698
2021-09-21,52.77000045776367,58.02000045776367,52.33000183105469,56.0099983215332,40173800,-0.07421051828484782
2021-09-22,52.630001068115234,53.290000915527344,51.57099914550781,52.45000076293945,20423400,-0.002653010961417235
2021-09-23,51.75,53.849998474121094,51.529998779296875,52.91999816894531,18873700,-0.016720521570507185
2021-09-24,51.33000183105469,52.31999969482422,50.95000076293945,51.58000183105469,10630000,-0.008115906646286253
2021-09-27,51.38999938964844,51.88999938964844,50.41999816894531,51.25,9496200,0.0011688594672414343
2021-09-28,49.93000030517578,51.20899963378906,49.40999984741211,50.650001525878906,11528600,-0.028410179058432683
2021-09-29,48.31999969482422,50.45000076293945,48.10499954223633,50.0,13936600,-0.03224515522754101
2021-09-30,48.15999984741211,48.9900016784668,47.540000915527344,48.459999084472656,10865800,-0.0033112551411966784
2021-10-01,50.560001373291016,50.790000915527344,48.470001220703125,48.59000015258789,12745600,0.04983391888461286
2021-10-04,48.459999084472656,50.76499938964844,48.27000045776367,50.33000183105469,12381400,-0.04153485426777925
2021-10-05,49.290000915527344,50.540000915527344,48.47999954223633,48.720001220703125,10037900,0.017127565966476244
2021-10-06,48.9900016784668,49.790000915527344,48.45000076293945,48.790000915527344,8230900,-0.006086411675558345
2021-10-07,49.369998931884766,51.06999969482422,49.275001525878906,49.779998779296875,10690800,0.007756628707873636
2021-10-08,47.90999984741211,49.81999969482422,47.81999969482422,49.5,11820400,-0.02957259704394566
2021-10-11,48.880001068115234,49.93000030517578,48.38999938964844,48.47999954223633,10683200,0.0202463206802852
2021-10-12,48.939998626708984,49.900001525878906,48.4900016784668,48.79999923706055,8954200,0.001227445934588678
2021-10-13,49.81999969482422,50.4900016784668,49.560001373291016,49.61000061035156,9327600,0.017981223800749735
2021-10-14,49.36000061035156,51.29999923706055,49.31999969482422,50.2400016784668,11330800,-0.009233221342641706
2021-10-15,48.08000183105469,49.75,47.84000015258789,49.5,21321900,-0.02593190363592579
2021-10-18,48.650001525878906,49.619998931884766,47.939998626708984,48.119998931884766,10436000,0.011855234465820264
2021-10-19,48.84000015258789,50.22999954223633,48.0099983215332,49.027000427246094,15687300,0.0039054187204479174
2021-10-20,49.09000015258789,49.630001068115234,48.4119987487793,48.90999984741211,8417200,0.00511875510276294
2021-10-21,48.91999816894531,49.904998779296875,48.7599983215332,49.20000076293945,7307900,-0.003463067490612315
2021-10-22,46.11000061035156,48.54999923706055,46.06999969482422,48.54999923706055,19040100,-0.05744067178599266
2021-10-25,46.81999969482422,47.349998474121094,45.362998962402344,46.04999923706055,10974300,0.015397941337551568
2021-10-26,48.75,50.47999954223633,48.38999938964844,49.61000061035156,26186700,0.04122170691490057
2021-10-27,47.83000183105469,49.45399856567383,47.7400016784668,48.72999954223633,9071600,-0.018871757311698767
2021-10-28,47.18000030517578,48.22999954223633,46.65999984741211,48.22999954223633,9316800,-0.013589828580288232
2021-10-29,46.59000015258789,47.79999923706055,46.349998474121094,47.35499954223633,8278800,-0.012505302008723462
2021-11-01,49.02000045776367,49.119998931884766,46.749000549316406,46.95000076293945,9215600,0.052157121640206805
2021-11-02,47.599998474121094,48.150001525878906,46.70000076293945,48.04499816894531,12777800,-0.02896780845332858
2021-11-03,46.84000015258789,48.16999816894531,46.45000076293945,47.790000915527344,11842200,-0.015966351804536205
2021-11-04,44.68000030517578,47.41999816894531,43.68000030517578,47.34000015258789,30306800,-0.04611442870144333
2021-11-05,43.619998931884766,45.970001220703125,42.150001525878906,42.3650016784668,37300600,-0.023724291988606483
2021-11-08,44.779998779296875,45.13999938964844,43.040000915527344,43.880001068115234,16813900,0.026593302976084754
2021-11-09,43.04999923706055,45.25,42.650001525878906,44.88999938964844,15060800,-0.038633309276376315
2021-11-10,41.08000183105469,43.09000015258789,40.63999938964844,42.54999923706055,17967400,-0.0457606838773168
2021-11-11,40.709999084472656,41.75,40.619998931884766,41.25,12471100,-0.009006882426726759
2021-11-12,40.5099983215332,41.900001525878906,39.970001220703125,40.85599899291992,13356800,-0.004912816689689792
2021-11-15,39.36000061035156,41.26499938964844,39.16999816894531,40.7859992980957,15767700,-0.0283879970088855
2021-11-16,39.279998779296875,39.869998931884766,38.33000183105469,39.43000030517578,16767200,-0.002032566814382797
2021-11-17,37.869998931884766,39.5,37.7599983215332,39.25600051879883,13296500,-0.035896127577154435
2021-11-18,36.619998931884766,38.59000015258789,36.349998474121094,37.869998931884766,17188600,-0.03300765870757816
2021-11-19,36.13999938964844,37.56999969482422,35.91999816894531,36.619998931884766,14870900,-0.013107579362008015
2021-11-22,36.790000915527344,37.45000076293945,35.81999969482422,36.40999984741211,18573800,0.01798565403587382
2021-11-23,35.040000915527344,37.709999084472656,34.41999816894531,36.810001373291016,22711400,-0.04756727253196147
2021-11-24,35.58000183105469,35.900001525878906,34.75,34.75,11147700,0.015410984629513846
2021-11-26,36.040000915527344,36.20000076293945,34.750999450683594,34.88999938964844,8430900,0.012928585182678809
2021-11-29,35.20000076293945,36.56999969482422,34.52000045776367,36.45000076293945,13816000,-0.023307439823787246
2021-11-30,34.54999923706055,35.27000045776367,33.33000183105469,34.957000732421875,15837500,-0.018465952039502964
2021-12-01,31.239999771118164,34.970001220703125,31.139999389648438,34.75,21487800,-0.09580317044962083
2021-12-02,31.299999237060547,32.54999923706055,30.40999984741211,31.051000595092773,27871000,0.0019205975154281685
2021-12-03,28.3700008392334,31.229999542236328,27.475000381469727,31.200000762939453,30225200,-0.09361017473629529
2021-12-06,30.68000030517578,31.06999969482422,27.520000457763672,28.155000686645508,24490500,0.08142401824492862
2021-12-07,31.270000457763672,32.68000030517578,31.139999389648438,31.899999618530273,20969400,0.019230774013009322
2021-12-08,33.380001068115234,33.93000030517578,30.829999923706055,31.40999984741211,14173300,0.06747683336946331
2021-12-09,31.450000762939453,33.2599983215332,31.3799991607666,32.61000061035156,13554600,-0.05781906061768605
2021-12-10,30.40999984741211,32.46900177001953,30.104999542236328,31.575000762939453,10930200,-0.033068390788494884
2021-12-13,28.850000381469727,30.489999771118164,28.579999923706055,30.110000610351562,11045200,-0.05129889752614181
2021-12-14,27.809999465942383,28.93000030517578,27.68000030517578,28.125,15691100,-0.03604855812048213
2021-12-15,28.670000076293945,29.06999969482422,26.670000076293945,27.780000686645508,19109400,0.030924150552565255
2021-12-16,26.979999542236328,29.399999618530273,26.420000076293945,29.389999389648438,20219400,-0.05894665258319998
2021-12-17,28.670000076293945,29.229999542236328,25.799999237060547,26.62700080871582,23234700,0.0626390127031684
2021-12-20,27.899999618530273,28.649999618530273,27.31999969482422,27.843000411987305,12981400,-0.026857358064688475
2021-12-21,30.309999465942383,30.469999313354492,28.149999618530273,28.149999618530273,14291800,0.08637992402736328
2021-12-22,29.56999969482422,30.709999084472656,29.409000396728516,30.110000610351562,13469000,-0.024414377570334822
2021-12-23,29.440000534057617,30.020000457763672,28.81999969482422,29.829999923706055,12680500,-0.00439631931377249
2021-12-27,28.200000762939453,29.514999389648438,27.979999542236328,29.489999771118164,13814800,-0.04211955667880074
2021-12-28,27.31999969482422,28.608999252319336,27.084999084472656,27.850000381469727,13552100,-0.03120571079103429
2021-12-29,26.59000015258789,27.229999542236328,25.959999084472656,27.180999755859375,15330500,-0.026720334933774792
2021-12-30,28.459999084472656,28.739999771118164,26.399999618530273,26.445999145507812,16469800,0.0703271500998004
2021-12-31,27.469999313354492,28.799999237060547,27.434999465942383,28.235000610351562,14274700,-0.03478565716673876
2022-01-03,27.770000457763672,28.549999237060547,26.969999313354492,27.844999313354492,11252200,0.010921046665747003
2022-01-04,26.6299991607666,27.8700008392334,26.110000610351562,27.75,15306200,-0.04105154044671111
2022-01-05,24.649999618530273,26.90999984741211,24.059999465942383,26.5,22277000,-0.07435221947559867
2022-01-06,25.799999237060547,26.469999313354492,23.209999084472656,24.5,30469400,0.046653129262759885
2022-01-07,27.239999771118164,27.979999542236328,25.790000915527344,26.020000457763672,26266200,0.05581397583877146
2022-01-10,26.1299991607666,27.100000381469727,24.829999923706055,26.832000732421875,24335600,-0.04074892142724851
2022-01-11,26.940000534057617,27.600000381469727,25.100000381469727,25.700000762939453,22672700,0.030998905446089964
2022-01-12,26.100000381469727,27.899999618530273,25.929000854492188,27.239999771118164,17295400,-0.03118040593673932
2022-01-13,24.239999771118164,26.540000915527344,24.145000457763672,26.100000381469727,19915900,-0.07126439015963049
2022-01-14,23.190000534057617,24.538999557495117,22.40999984741211,24.049999237060547,31809700,-0.04331680061777954
2022-01-18,22.18000030517578,23.219999313354492,22.1200008392334,22.860000610351562,19270000,-0.04355326458050379
2022-01-19,21.399999618530273,22.850000381469727,21.329999923706055,22.389999389648438,24059700,-0.035166847426214454
2022-01-20,20.670000076293945,22.639999389648438,20.56999969482422,21.756000518798828,20742800,-0.034112128749956616
2022-01-21,19.459999084472656,20.950000762939453,19.329999923706055,20.260000228881836,34674000,-0.058538993098941394
2022-01-24,20.030000686645508,20.15999984741211,17.40999984741211,18.770000457763672,39538100,0.029290936741495743
2022-01-25,19.31999969482422,20.280000686645508,18.725000381469727,19.360000610351562,23104900,-0.03544687805700697
2022-01-26,20.329999923706055,22.81999969482422,20.170000076293945,20.899999618530273,90381900,0.05227744538486778
2022-01-27,19.389999389648438,21.600000381469727,19.200000762939453,20.729999542236328,43106800,-0.046237114490173536
2022-01-28,20.639999389648438,20.8799991607666,18.889999389648438,19.433000564575195,35332500,0.06446622173012173
2022-01-31,22.09000015258789,22.270000457763672,20.65999984741211,20.700000762939453,27295700,0.07025197702605901
2022-02-01,23.68000030517578,23.709999084472656,21.709999084472656,22.209999084472656,32944500,0.07197827712108995
2022-02-02,21.790000915527344,23.579999923706055,21.670000076293945,23.5,26853600,-0.07981416238560335
2022-02-03,20.549999237060547,22.350000381469727,20.5,21.18000030517578,23275200,-0.05690691263730896
2022-02-04,21.889999389648438,22.020000457763672,20.329999923706055,20.6299991607666,20428300,0.06520682249813858
2022-02-07,21.5,22.847999572753906,21.170000076293945,21.850000381469727,17984000,-0.017816327113872155
2022-02-08,22.1200008392334,22.19700050354004,21.030000686645508,21.399999618530273,15950600,0.028837248336437193
2022-02-09,23.420000076293945,23.450000762939453,22.110000610351562,22.399999618530273,19182900,0.058770306859789345
2022-02-10,22.780000686645508,24.18000030517578,22.530000686645508,22.799999237060547,21193100,-0.027327044729442806
2022-02-11,23.329999923706055,24.729999542236328,22.8799991607666,22.950000762939453,32477600,0.02414395173319628
2022-02-14,22.200000762939453,23.850000381469727,22.024999618530273,22.860000610351562,25269200,-0.048435454970507275
2022-02-15,23.729999542236328,23.7549991607666,22.030000686645508,22.700000762939453,20122200,0.06891886156378191
2022-02-16,22.989999771118164,23.559999465942383,22.610000610351562,23.170000076293945,16536700,-0.031184146034266003
2022-02-17,22.059999465942383,23.43000030517578,21.899999618530273,22.690000534057617,24266900,-0.04045238427292719
2022-02-18,17.290000915527344,19.479999542236328,17.225000381469727,18.9950008392334,80421500,-0.21622840733877913
2022-02-22,18.59000015258789,18.959999084472656,16.559999465942383,16.625,44543100,0.07518792181746381
2022-02-23,19.6299991607666,20.940000534057617,19.049999237060547,19.239999771118164,66295600,0.05594400213245465
2022-02-24,21.829999923706055,21.8700008392334,18.1200008392334,18.34000015258789,39866100,0.11207340076389172
2022-02-25,22.200000762939453,22.239999771118164,20.299999237060547,21.40999984741211,28056200,0.01694919104564896
2022-02-28,23.68000030517578,23.709999084472656,21.760000228881836,22.5,30172700,0.06666664375557274
2022-03-01,23.520000457763672,25.009000778198242,23.18000030517578,23.299999237060547,34459100,-0.006756750225933805
